==============================================================================
==============================================================================
Thu. Mar. 19 2015                  LANDSAT 5                       Time: 21:10
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0601503185219_00001                          Path / Row - 122 / 44
Reference Image: L51BKT1088329020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 99.0%
Rank   2 --  1.0%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220443470   22.90628    112.98671     0.10     -0.06     0.12     1 
1220443472   22.90553    113.04577     0.02      0.04     0.05     1 
1220443473   22.90514    113.07529    -0.01      0.08     0.08     1 
1220443474   22.90475    113.10482     0.02      0.16     0.16     1 
1220443479   22.90273    113.25244     0.27      0.27     0.38     1 
1220443480   22.90231    113.28196     0.19      0.10     0.22     1 
1220443483   22.90101    113.37052    -0.05      0.39     0.39     1 
1220443484   22.90057    113.40004    -0.06      0.29     0.30     1 
1220443486   22.89966    113.45907     0.26     -0.13     0.29     1 
1220443487   22.89920    113.48859     0.12      0.04     0.13     1 
1220443491   22.89731    113.60665     0.09     -0.24     0.26     1 
1220443497   22.89431    113.78372     0.13      0.12     0.18     1 
1220443500   22.89273    113.87224     0.11      0.11     0.16     1 
1220443503   22.89111    113.96075    -0.10     -0.02     0.10     1 
1220443509   22.88771    114.13775     0.16      0.13     0.21     1 
1220443510   22.88712    114.16725    -0.24     -0.02     0.24     1 
1220443511   22.88653    114.19675    -0.20      0.01     0.20     1 
1220443512   22.88593    114.22624    -0.13     -0.06     0.14     1 
1220443513   22.88533    114.25573     0.10     -0.10     0.14     1 
1220443514   22.88473    114.28523    -0.01     -0.26     0.26     1 
1220443515   22.88411    114.31472    -0.27      0.01     0.27     1 
1220443516   22.88349    114.34421    -0.45     -0.13     0.46     1 
1220443517   22.88287    114.37370    -0.21      0.03     0.21     1 
1220443532   22.88596    112.60251     0.02      0.14     0.14     1 
1220443536   22.88473    112.72062    -0.06      0.05     0.08     1 
1220443537   22.88441    112.75015    -0.09     -0.11     0.14     1 
1220443538   22.88408    112.77968    -0.10     -0.04     0.11     1 
1220443543   22.88236    112.92730    -0.05      0.11     0.12     1 
1220443544   22.88199    112.95683     0.03      0.01     0.03     1 
1220443545   22.88163    112.98635     0.03     -0.04     0.05     1 
1220443546   22.88126    113.01587    -0.01      0.01     0.02     1 
1220443549   22.88011    113.10444    -0.08      0.00     0.08     1 
1220443551   22.87932    113.16348     0.09      0.02     0.09     1 
1220443556   22.87724    113.31106    -0.01      0.11     0.11     1 
1220443558   22.87637    113.37009     0.09      0.18     0.20     1 
1220443559   22.87593    113.39961     0.35      0.34     0.49     1 
1220443563   22.87410    113.51765    -0.11      0.09     0.14     1 
1220443567   22.87219    113.63569    -0.02     -0.04     0.04     1 
1220443569   22.87120    113.69470     0.04      0.03     0.05     1 
1220443570   22.87070    113.72421     0.12     -0.13     0.18     1 
1220443571   22.87019    113.75371     0.32     -0.08     0.33     1 
1220443577   22.86702    113.93072    -0.13     -0.06     0.15     1 
1220443579   22.86593    113.98971    -0.28      0.04     0.28     1 
1220443581   22.86481    114.04870    -0.11     -0.07     0.13     1 
1220443585   22.86250    114.16668    -0.14      0.33     0.36     1 
1220443589   22.86011    114.28463    -0.08     -0.28     0.29     1 
1220443590   22.85949    114.31412    -0.02     -0.12     0.12     1 
1220443591   22.85888    114.34361    -0.46     -0.12     0.48     1 
1220443592   22.85825    114.37309    -0.24      0.01     0.24     1 
1220443607   22.86131    112.60222     0.02      0.09     0.09     1 
1220443611   22.86008    112.72031    -0.03      0.03     0.04     1 
1220443613   22.85943    112.77936    -0.14     -0.03     0.14     1 
1220443614   22.85909    112.80888    -0.09     -0.03     0.09     1 
1220443615   22.85876    112.83840    -0.07     -0.18     0.19     1 
1220443619   22.85735    112.95647    -0.04     -0.01     0.04     1 
1220443620   22.85698    112.98599    -0.05      0.01     0.05     1 
1220443623   22.85585    113.07454     0.03      0.06     0.07     1 
1220443624   22.85546    113.10406     0.06      0.19     0.20     1 
1220443631   22.85260    113.31064     0.13      0.23     0.26     1 
1220443633   22.85173    113.36966     0.15      0.04     0.15     1 
1220443634   22.85129    113.39917    -0.02      0.04     0.05     1 
1220443637   22.84993    113.48769    -0.13      0.13     0.19     1 
1220443650   22.84347    113.87120     0.26      0.25     0.36     1 
1220443653   22.84185    113.95968    -0.20     -0.12     0.24     1 
1220443654   22.84130    113.98917    -0.32     -0.12     0.34     1 
1220443655   22.84074    114.01866    -0.33      0.32     0.46     1 
1220443658   22.83904    114.10713    -0.18     -0.05     0.19     1 
1220443662   22.83669    114.22508    -0.35     -0.14     0.37     1 
1220443664   22.83548    114.28404    -0.24      0.04     0.24     1 
1220443665   22.83487    114.31352     0.11      0.02     0.12     1 
1220443666   22.83426    114.34300    -0.42      0.10     0.43     1 
1220443667   22.83363    114.37248    -0.20     -0.11     0.23     1 
1220443683   22.83636    112.63145    -0.22     -0.07     0.23     1 
1220443685   22.83574    112.69048    -0.23     -0.17     0.29     1 
1220443686   22.83543    112.72000    -0.28     -0.06     0.29     1 
1220443687   22.83510    112.74952    -0.05     -0.17     0.17     1 
1220443690   22.83411    112.83807    -0.43     -0.10     0.44     1 
1220443691   22.83376    112.86758     0.04     -0.15     0.15     1 
1220443693   22.83306    112.92661     0.10     -0.02     0.10     1 
1220443696   22.83196    113.01515     0.02      0.00     0.02     1 
1220443697   22.83159    113.04466    -0.02      0.04     0.05     1 
1220443698   22.83121    113.07417     0.02     -0.07     0.07     1 
1220443699   22.83082    113.10368    -0.03      0.01     0.04     1 
1220443700   22.83043    113.13319     0.01      0.05     0.05     1 
1220443701   22.83003    113.16270    -0.05      0.01     0.05     1 
1220443702   22.82963    113.19220    -0.01      0.07     0.07     1 
1220443706   22.82796    113.31023     0.09      0.05     0.10     1 
1220443709   22.82665    113.39874    -0.05      0.03     0.06     1 
1220443711   22.82575    113.45775    -0.11      0.18     0.21     1 
1220443712   22.82529    113.48725    -0.06      0.20     0.21     1 
1220443715   22.82388    113.57574     0.36      0.17     0.40     1 
1220443718   22.82243    113.66423    -0.17     -0.35     0.39     1 
1220443721   22.82092    113.75272     0.31      0.25     0.40     1 
1220443723   22.81989    113.81170     0.44      0.25     0.51     2 
1220443727   22.81777    113.92966     0.01      0.21     0.21     1 
1220443729   22.81667    113.98864     0.00      0.06     0.06     1 
1220443730   22.81611    114.01812    -0.35     -0.05     0.36     1 
1220443731   22.81555    114.04761    -0.02      0.11     0.11     1 
1220443733   22.81441    114.10657     0.18     -0.10     0.21     1 
1220443736   22.81266    114.19502     0.14      0.01     0.14     1 
1220443738   22.81147    114.25397     0.05      0.07     0.09     1 
1220443740   22.81025    114.31293     0.13      0.02     0.13     1 
1220443757   22.81201    112.60164    -0.26     -0.03     0.26     1 
1220443759   22.81140    112.66067    -0.22     -0.17     0.28     1 
1220443761   22.81077    112.71969    -0.27     -0.16     0.32     1 
1220443765   22.80946    112.83773    -0.32     -0.30     0.43     1 
1220443766   22.80911    112.86724    -0.09     -0.12     0.15     1 
1220443767   22.80877    112.89675    -0.02     -0.02     0.03     1 
1220443768   22.80841    112.92626    -0.01      0.03     0.03     1 
1220443769   22.80805    112.95577     0.01      0.01     0.02     1 
1220443770   22.80769    112.98528    -0.10     -0.23     0.25     1 
1220443771   22.80732    113.01478     0.26     -0.40     0.48     1 
1220443772   22.80694    113.04429     0.09     -0.11     0.14     1 
1220443773   22.80656    113.07380     0.04     -0.04     0.06     1 
1220443774   22.80617    113.10330    -0.02     -0.03     0.04     1 
1220443775   22.80578    113.13280    -0.01     -0.00     0.01     1 
1220443776   22.80538    113.16231    -0.02      0.02     0.03     1 
1220443777   22.80498    113.19181    -0.00      0.07     0.07     1 
1220443779   22.80416    113.25081    -0.21      0.11     0.23     1 
1220443781   22.80332    113.30981    -0.04     -0.02     0.05     1 
1220443782   22.80288    113.33931     0.08     -0.11     0.14     1 
1220443788   22.80019    113.51629     0.46      0.26     0.53     2 
1220443803   22.79259    113.95862    -0.19      0.06     0.20     1 
1220443808   22.78979    114.10601    -0.19     -0.01     0.19     1 
1220443810   22.78863    114.16497    -0.10     -0.02     0.11     1 
1220443813   22.78685    114.25339    -0.00      0.04     0.04     1 
1220443814   22.78624    114.28286     0.12     -0.12     0.17     1 
1220443836   22.78612    112.71938    -0.28     -0.05     0.29     1 
1220443842   22.78412    112.89641     0.39      0.14     0.42     1 
1220443843   22.78376    112.92592     0.17      0.04     0.17     1 
1220443844   22.78341    112.95542     0.05      0.06     0.07     1 
1220443845   22.78304    112.98492     0.04      0.14     0.14     1 
1220443846   22.78267    113.01442    -0.24     -0.38     0.45     1 
1220443847   22.78230    113.04392    -0.22     -0.06     0.23     1 
1220443848   22.78192    113.07342    -0.15      0.11     0.18     1 
1220443849   22.78153    113.10292    -0.03      0.13     0.14     1 
1220443850   22.78114    113.13242    -0.02      0.06     0.06     1 
1220443852   22.78034    113.19142     0.01      0.05     0.05     1 
1220443853   22.77993    113.22091     0.08      0.10     0.13     1 
1220443854   22.77952    113.25041     0.03     -0.03     0.04     1 
1220443858   22.77781    113.36839     0.15      0.24     0.29     1 
1220443861   22.77647    113.45686     0.04      0.14     0.15     1 
1220443862   22.77601    113.48635    -0.09     -0.12     0.15     1 
1220443863   22.77555    113.51584    -0.04      0.44     0.45     1 
1220443870   22.77216    113.72225     0.10      0.05     0.11     1 
1220443880   22.76686    114.01704    -0.06      0.21     0.21     1 
1220443885   22.76400    114.16440    -0.18     -0.05     0.19     1 
1220443891   22.76040    114.34120    -0.27     -0.06     0.28     1 
1220443908   22.76240    112.63057    -0.18      0.12     0.22     1 
1220443909   22.76210    112.66007    -0.05      0.02     0.05     1 
1220443910   22.76179    112.68957    -0.26     -0.06     0.27     1 
1220443914   22.76050    112.80757    -0.10     -0.19     0.22     1 
1220443915   22.76016    112.83707    -0.34     -0.07     0.34     1 
1220443916   22.75982    112.86657     0.04      0.05     0.07     1 
1220443917   22.75947    112.89607     0.37      0.16     0.40     1 
1220443918   22.75912    112.92557     0.23      0.07     0.24     1 
1220443924   22.75688    113.10254     0.03     -0.21     0.22     1 
1220443925   22.75649    113.13204    -0.04     -0.11     0.11     1 
1220443926   22.75610    113.16153    -0.01     -0.04     0.04     1 
1220443927   22.75569    113.19102    -0.08     -0.02     0.09     1 
1220443928   22.75529    113.22051    -0.01      0.05     0.05     1 
1220443932   22.75360    113.33847     0.15     -0.18     0.23     1 
1220443933   22.75317    113.36796     0.24     -0.07     0.25     1 
1220443936   22.75183    113.45642     0.20     -0.00     0.20     1 
1220443939   22.75044    113.54487    -0.02     -0.13     0.13     1 
1220443943   22.74852    113.66280    -0.02     -0.37     0.37     1 
1220443953   22.74333    113.95755    -0.18      0.05     0.19     1 
1220443958   22.74054    114.10490     0.18      0.11     0.21     1 
1220443961   22.73879    114.19330     0.35      0.02     0.36     1 
1220443981   22.73834    112.57128     0.16      0.27     0.32     1 
1220443982   22.73805    112.60078    -0.45      0.21     0.50     1 
1220443983   22.73775    112.63027    -0.36     -0.05     0.36     1 
1220443984   22.73745    112.65977    -0.37     -0.21     0.43     1 
1220443986   22.73682    112.71877    -0.50     -0.21     0.54     2 
1220443987   22.73650    112.74826    -0.25     -0.23     0.34     1 
1220443989   22.73585    112.80725    -0.32     -0.14     0.35     1 
1220443990   22.73551    112.83674     0.07     -0.04     0.08     1 
1220443997   22.73300    113.04319    -0.05      0.04     0.07     1 
1220443998   22.73262    113.07268    -0.29      0.13     0.32     1 
1220443999   22.73224    113.10217     0.03      0.09     0.10     1 
1220444000   22.73185    113.13165     0.14     -0.13     0.19     1 
1220444001   22.73145    113.16114     0.04     -0.06     0.07     1 
1220444002   22.73105    113.19063     0.15      0.02     0.15     1 
1220444003   22.73064    113.22012     0.12      0.04     0.12     1 
1220444004   22.73023    113.24960     0.01      0.07     0.08     1 
1220444006   22.72939    113.30857     0.00     -0.01     0.01     1 
1220444007   22.72896    113.33805    -0.14     -0.01     0.14     1 
1220444011   22.72719    113.45598    -0.10     -0.11     0.14     1 
1220444012   22.72674    113.48546    -0.15      0.01     0.15     1 
1220444018   22.72389    113.66232     0.26      0.05     0.27     1 
1220444032   22.71648    114.07488    -0.02      0.28     0.28     1 
1220444056   22.71369    112.57100    -0.06      0.00     0.06     1 
1220444057   22.71340    112.60049    -0.10      0.05     0.11     1 
1220444058   22.71310    112.62998    -0.19     -0.15     0.24     1 
1220444059   22.71279    112.65948    -0.41     -0.04     0.41     1 
1220444061   22.71217    112.71846    -0.17     -0.05     0.18     1 
1220444062   22.71185    112.74795    -0.39      0.03     0.39     1 
1220444063   22.71153    112.77744    -0.35      0.07     0.36     1 
1220444064   22.71120    112.80693    -0.54      0.07     0.55     2 
1220444065   22.71086    112.83642    -0.32     -0.02     0.32     1 
1220444067   22.71017    112.89539     0.09      0.03     0.09     1 
1220444068   22.70982    112.92488    -0.23      0.01     0.23     1 
1220444072   22.70836    113.04282     0.00      0.01     0.01     1 
1220444073   22.70798    113.07231     0.01      0.07     0.07     1 
1220444075   22.70720    113.13127    -0.05     -0.15     0.16     1 
1220444076   22.70681    113.16075    -0.05      0.09     0.11     1 
1220444077   22.70641    113.19024     0.08     -0.03     0.08     1 
1220444078   22.70600    113.21972     0.02      0.20     0.20     1 
1220444080   22.70517    113.27868     0.15      0.05     0.15     1 
1220444082   22.70432    113.33763    -0.02      0.12     0.12     1 
1220444090   22.70070    113.57343     0.18     -0.04     0.19     1 
1220444101   22.69515    113.89757     0.40      0.34     0.52     2 
1220444132   22.68874    112.60020    -0.35     -0.14     0.38     1 
1220444133   22.68845    112.62969    -0.38     -0.18     0.42     1 
1220444136   22.68752    112.71815    -0.23     -0.11     0.25     1 
1220444137   22.68720    112.74764    -0.26     -0.12     0.28     1 
1220444138   22.68688    112.77712    -0.23     -0.06     0.24     1 
1220444139   22.68655    112.80660    -0.14     -0.15     0.20     1 
1220444140   22.68621    112.83609    -0.35     -0.11     0.37     1 
1220444141   22.68587    112.86557    -0.10     -0.13     0.16     1 
1220444143   22.68517    112.92454     0.08      0.06     0.10     1 
1220444148   22.68333    113.07193     0.03     -0.00     0.03     1 
1220444149   22.68295    113.10141     0.01     -0.03     0.03     1 
1220444150   22.68256    113.13089     0.16     -0.05     0.16     1 
1220444155   22.68053    113.27827     0.01      0.05     0.05     1 
1220444156   22.68011    113.30774     0.07      0.10     0.12     1 
1220444157   22.67968    113.33722    -0.10     -0.01     0.10     1 
1220444158   22.67924    113.36669    -0.02      0.12     0.13     1 
1220444160   22.67836    113.42563     0.01      0.13     0.13     1 
1220444162   22.67746    113.48457     0.02      0.03     0.04     1 
1220444163   22.67700    113.51404     0.15     -0.12     0.19     1 
1220444164   22.67653    113.54350     0.04     -0.00     0.04     1 
1220444165   22.67606    113.57297     0.07     -0.10     0.12     1 
1220444166   22.67558    113.60244     0.17      0.02     0.17     1 
1220444172   22.67261    113.77922    -0.33     -0.01     0.33     1 
1220444178   22.66944    113.95597    -0.44      0.12     0.46     1 
1220444183   22.66666    114.10323    -0.11     -0.05     0.13     1 
1220444185   22.66550    114.16213     0.10      0.07     0.12     1 
1220444190   22.66253    114.30937    -0.31      0.09     0.32     1 
1220444207   22.66409    112.59992    -0.23     -0.15     0.27     1 
1220444208   22.66379    112.62940    -0.45     -0.09     0.46     1 
1220444209   22.66349    112.65888    -0.20     -0.27     0.34     1 
1220444211   22.66287    112.71784    -0.15     -0.22     0.27     1 
1220444212   22.66255    112.74732    -0.34      0.02     0.34     1 
1220444213   22.66223    112.77680    -0.37     -0.09     0.38     1 
1220444214   22.66190    112.80628    -0.01     -0.06     0.06     1 
1220444216   22.66122    112.86524    -0.23     -0.03     0.23     1 
1220444224   22.65830    113.10104    -0.17     -0.03     0.17     1 
1220444225   22.65791    113.13051     0.10      0.24     0.26     1 
1220444226   22.65752    113.15998    -0.13     -0.00     0.13     1 
1220444232   22.65504    113.33680    -0.05     -0.06     0.08     1 
1220444237   22.65282    113.48413     0.02      0.11     0.11     1 
1220444238   22.65236    113.51359    -0.08      0.11     0.14     1 
1220444254   22.64427    113.98489    -0.01     -0.00     0.01     1 
1220444263   22.63911    114.24990    -0.17     -0.32     0.36     1 
1220444264   22.63851    114.27934     0.16      0.16     0.22     1 
1220444265   22.63791    114.30877    -0.13      0.01     0.13     1 
1220444280   22.64002    112.54068    -0.20     -0.07     0.21     1 
1220444284   22.63884    112.65859    -0.15     -0.21     0.26     1 
1220444285   22.63853    112.68806     0.10     -0.10     0.14     1 
1220444286   22.63822    112.71754    -0.30      0.04     0.30     1 
1220444288   22.63758    112.77648    -0.19     -0.13     0.23     1 
1220444299   22.63366    113.10066     0.11      0.14     0.17     1 
1220444300   22.63327    113.13013     0.06     -0.10     0.12     1 
1220444306   22.63082    113.30692     0.05      0.05     0.07     1 
1220444307   22.63039    113.33638    -0.06     -0.06     0.09     1 
1220444308   22.62996    113.36584    -0.04     -0.18     0.18     1 
1220444313   22.62772    113.51314     0.16      0.05     0.17     1 
1220444314   22.62726    113.54260     0.09      0.13     0.15     1 
1220444338   22.61449    114.24932    -0.09     -0.18     0.20     1 
1220444339   22.61389    114.27875     0.04      0.02     0.05     1 
1220444340   22.61329    114.30818    -0.10      0.01     0.10     1 
1220444358   22.61449    112.62882    -0.09      0.01     0.09     1 
1220444359   22.61419    112.65829     0.15     -0.08     0.17     1 
1220444360   22.61388    112.68776    -0.11     -0.34     0.35     1 
1220444361   22.61357    112.71723    -0.13     -0.20     0.24     1 
1220444362   22.61325    112.74670    -0.29     -0.29     0.41     1 
1220444369   22.61087    112.95297    -0.16      0.06     0.17     1 
1220444375   22.60862    113.12975    -0.04      0.04     0.05     1 
1220444376   22.60823    113.15921     0.00     -0.36     0.36     1 
1220444380   22.60660    113.27705     0.06      0.07     0.09     1 
1220444384   22.60488    113.39488     0.22      0.03     0.22     1 
1220444385   22.60444    113.42433    -0.06     -0.03     0.07     1 
1220444386   22.60399    113.45379    -0.02      0.17     0.17     1 
1220444387   22.60354    113.48324    -0.01      0.07     0.08     1 
1220444391   22.60167    113.60105    -0.31      0.31     0.44     1 
1220444405   22.59446    114.01326     0.02      0.03     0.03     1 
1220444407   22.59334    114.07214    -0.22      0.03     0.22     1 
1220444410   22.59163    114.16044     0.10     -0.10     0.14     1 
1220444411   22.59105    114.18988    -0.33     -0.20     0.39     1 
1220444412   22.59046    114.21931    -0.12     -0.21     0.24     1 
1220444414   22.58927    114.27817    -0.22     -0.20     0.30     1 
1220444415   22.58866    114.30760    -0.02      0.20     0.20     1 
1220444430   22.59071    112.54013    -0.25     -0.17     0.30     1 
1220444431   22.59042    112.56960     0.11     -0.05     0.12     1 
1220444433   22.58984    112.62853    -0.25     -0.26     0.36     1 
1220444434   22.58954    112.65799    -0.01     -0.17     0.17     1 
1220444435   22.58923    112.68746    -0.34     -0.09     0.35     1 
1220444436   22.58892    112.71692    -0.15     -0.15     0.21     1 
1220444437   22.58860    112.74639    -0.34      0.17     0.38     1 
1220444438   22.58827    112.77585    -0.29     -0.05     0.30     1 
1220444439   22.58795    112.80531    -0.23     -0.11     0.25     1 
1220444445   22.58586    112.98208    -0.06     -0.04     0.07     1 
1220444446   22.58550    113.01154    -0.15     -0.23     0.27     1 
1220444459   22.58024    113.39445     0.02      0.07     0.07     1 
1220444460   22.57980    113.42390     0.12      0.15     0.19     1 
1220444461   22.57935    113.45335     0.12      0.20     0.24     1 
1220444462   22.57890    113.48280     0.04     -0.09     0.10     1 
1220444486   22.56642    114.18931    -0.00     -0.36     0.36     1 
1220444487   22.56584    114.21873    -0.01      0.02     0.02     1 
1220444505   22.56605    112.53985    -0.05     -0.02     0.05     1 
1220444506   22.56577    112.56932     0.08     -0.07     0.10     1 
1220444507   22.56548    112.59878    -0.03      0.02     0.04     1 
1220444508   22.56518    112.62824    -0.28     -0.13     0.31     1 
1220444510   22.56458    112.68716    -0.09      0.01     0.09     1 
1220444511   22.56426    112.71662     0.06     -0.18     0.19     1 
1220444512   22.56395    112.74608    -0.04     -0.07     0.08     1 
1220444513   22.56362    112.77554     0.00     -0.26     0.26     1 
1220444520   22.56121    112.98173    -0.14     -0.09     0.17     1 
1220444521   22.56085    113.01118    -0.20     -0.23     0.31     1 
1220444530   22.55731    113.27624     0.06      0.13     0.14     1 
1220444549   22.54842    113.83561     0.29      0.13     0.32     1 
1220444561   22.54180    114.18874     0.03     -0.06     0.07     1 
1220444563   22.54062    114.24758    -0.15      0.10     0.18     1 
1220444564   22.54002    114.27700    -0.01      0.09     0.09     1 
1220444579   22.54168    112.51012    -0.09     -0.05     0.10     1 
1220444580   22.54140    112.53958    -0.22     -0.14     0.26     1 
1220444581   22.54112    112.56904     0.09     -0.23     0.25     1 
1220444582   22.54083    112.59849     0.05     -0.01     0.05     1 
1220444583   22.54053    112.62795    -0.09     -0.07     0.12     1 
1220444584   22.54023    112.65740    -0.11     -0.17     0.20     1 
1220444585   22.53992    112.68686    -0.10     -0.11     0.15     1 
1220444588   22.53897    112.77522     0.00     -0.19     0.19     1 
1220444594   22.53693    112.95193     0.28     -0.18     0.33     1 
1220444596   22.53620    113.01083    -0.10     -0.13     0.16     1 
1220444602   22.53390    113.18751    -0.30     -0.08     0.31     1 
1220444608   22.53140    113.36416    -0.14     -0.08     0.16     1 
1220444614   22.52870    113.54079    -0.07     -0.01     0.07     1 
1220444615   22.52823    113.57022     0.17     -0.17     0.24     1 
1220444633   22.51890    114.09992    -0.11      0.05     0.12     1 
1220444635   22.51776    114.15876    -0.09      0.06     0.11     1 
1220444636   22.51718    114.18818    -0.16     -0.05     0.17     1 
1220444637   22.51659    114.21759    -0.09     -0.07     0.11     1 
1220444638   22.51600    114.24701     0.01     -0.04     0.04     1 
1220444639   22.51540    114.27642     0.12      0.16     0.20     1 
1220444655   22.51675    112.53931    -0.39     -0.10     0.40     1 
1220444656   22.51646    112.56876     0.05      0.02     0.05     1 
1220444657   22.51617    112.59821    -0.13     -0.04     0.14     1 
1220444658   22.51588    112.62766    -0.19     -0.07     0.20     1 
1220444659   22.51558    112.65711    -0.13     -0.14     0.19     1 
1220444660   22.51527    112.68656    -0.34     -0.31     0.46     1 
1220444664   22.51400    112.80435    -0.14      0.05     0.14     1 
1220444665   22.51366    112.83380    -0.03     -0.01     0.03     1 
1220444677   22.50925    113.18712    -0.10     -0.20     0.22     1 
1220444678   22.50885    113.21655     0.13      0.15     0.20     1 
1220444680   22.50803    113.27543    -0.03      0.10     0.11     1 
1220444687   22.50498    113.48148    -0.02     -0.10     0.10     1 
1220444699   22.49915    113.83460     0.24      0.06     0.25     1 
1220444706   22.49539    114.04054    -0.04      0.07     0.08     1 
1220444708   22.49427    114.09937     0.01     -0.07     0.07     1 
1220444710   22.49313    114.15820    -0.20     -0.06     0.20     1 
1220444711   22.49255    114.18761     0.06      0.04     0.07     1 
1220444712   22.49197    114.21702     0.12      0.01     0.12     1 
1220444730   22.49209    112.53903    -0.14     -0.04     0.15     1 
1220444731   22.49181    112.56848    -0.10     -0.15     0.18     1 
1220444732   22.49152    112.59793    -0.17     -0.12     0.21     1 
1220444733   22.49123    112.62737    -0.10     -0.02     0.11     1 
1220444735   22.49062    112.68626    -0.12     -0.09     0.15     1 
1220444739   22.48934    112.80403    -0.01     -0.06     0.06     1 
1220444743   22.48798    112.92180     0.25     -0.41     0.48     1 
1220444744   22.48763    112.95124     0.02     -0.14     0.14     1 
1220444745   22.48727    112.98068    -0.26      0.02     0.26     1 
1220444746   22.48691    113.01011    -0.14      0.15     0.21     1 
1220444749   22.48578    113.09842    -0.02     -0.18     0.18     1 
1220444750   22.48539    113.12786    -0.08     -0.06     0.10     1 
1220444752   22.48460    113.18673    -0.13      0.17     0.21     1 
1220444753   22.48420    113.21616    -0.00      0.05     0.05     1 
1220444754   22.48380    113.24560     0.01      0.03     0.03     1 
1220444757   22.48254    113.33389    -0.07      0.08     0.11     1 
1220444758   22.48211    113.36332    -0.15     -0.10     0.18     1 
1220444760   22.48124    113.42218    -0.05     -0.11     0.12     1 
1220444761   22.48079    113.45161     0.21     -0.02     0.21     1 
1220444762   22.48034    113.48104     0.01     -0.01     0.01     1 
1220444776   22.47347    113.89294     0.32     -0.16     0.35     1 
1220444781   22.47077    114.04000    -0.07     -0.10     0.12     1 
1220444782   22.47021    114.06941    -0.14     -0.06     0.15     1 
1220444783   22.46965    114.09882    -0.01      0.01     0.02     1 
1220444784   22.46908    114.12823    -0.08      0.03     0.09     1 
1220444785   22.46851    114.15764    -0.19     -0.10     0.22     1 
1220444786   22.46793    114.18705     0.02     -0.07     0.07     1 
1220444787   22.46734    114.21645     0.31      0.26     0.40     1 
1220444789   22.46616    114.27526     0.24      0.02     0.24     1 
1220444804   22.46772    112.50932    -0.01     -0.03     0.04     1 
1220444807   22.46687    112.59764     0.03      0.03     0.05     1 
1220444814   22.46469    112.80371    -0.02     -0.10     0.10     1 
1220444818   22.46333    112.92146    -0.18      0.18     0.25     1 
1220444819   22.46298    112.95089     0.15     -0.19     0.24     1 
1220444820   22.46262    112.98032    -0.11     -0.08     0.13     1 
1220444823   22.46151    113.06862    -0.20     -0.07     0.21     1 
1220444824   22.46113    113.09805    -0.33      0.16     0.37     1 
1220444826   22.46036    113.15691     0.10      0.06     0.11     1 
1220444828   22.45956    113.21577     0.17      0.17     0.24     1 
1220444833   22.45747    113.36290     0.04     -0.23     0.23     1 
1220444834   22.45704    113.39233    -0.03     -0.13     0.13     1 
1220444835   22.45660    113.42175     0.07     -0.10     0.12     1 
1220444836   22.45615    113.45117     0.14     -0.11     0.17     1 
1220444837   22.45570    113.48060     0.19     -0.06     0.20     1 
1220444838   22.45525    113.51002     0.15     -0.30     0.33     1 
1220444854   22.44724    113.98065    -0.05     -0.18     0.18     1 
1220444856   22.44614    114.03947    -0.10     -0.12     0.16     1 
1220444858   22.44502    114.09828     0.04     -0.10     0.11     1 
1220444859   22.44445    114.12768    -0.11     -0.11     0.15     1 
1220444861   22.44330    114.18648     0.31      0.20     0.37     1 
1220444862   22.44272    114.21588     0.26      0.01     0.26     1 
1220444863   22.44213    114.24528    -0.05      0.22     0.22     1 
1220444864   22.44153    114.27468    -0.02      0.04     0.05     1 
1220444879   22.44306    112.50905    -0.07     -0.12     0.14     1 
1220444880   22.44279    112.53849    -0.23     -0.44     0.50     1 
1220444883   22.44192    112.62680    -0.01     -0.26     0.26     1 
1220444885   22.44131    112.68566    -0.13     -0.08     0.15     1 
1220444886   22.44101    112.71510    -0.41     -0.09     0.42     1 
1220444890   22.43971    112.83283    -0.05     -0.20     0.20     1 
1220444896   22.43761    113.00940    -0.08     -0.12     0.14     1 
1220444898   22.43687    113.06826    -0.26      0.12     0.28     1 
1220444901   22.43571    113.15653     0.21      0.01     0.21     1 
1220444902   22.43531    113.18596     0.17      0.03     0.18     1 
1220444903   22.43491    113.21538    -0.18     -0.15     0.23     1 
1220444906   22.43368    113.30365     0.13     -0.00     0.13     1 
1220444907   22.43326    113.33307     0.09     -0.10     0.14     1 
1220444910   22.43196    113.42132    -0.07     -0.08     0.11     1 
1220444911   22.43151    113.45074     0.17     -0.14     0.22     1 
1220444912   22.43106    113.48016     0.12     -0.02     0.13     1 
1220444913   22.43061    113.50957    -0.03     -0.20     0.20     1 
1220444917   22.42874    113.62723    -0.11     -0.10     0.15     1 
1220444928   22.42315    113.95072     0.05      0.06     0.08     1 
