==============================================================================
==============================================================================
Tue. May. 21 2013                  LANDSAT 7                       Time: 08:33
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 0101305213086_00002                          Path / Row - 122 / 44
Reference Image: L51BKT1009306020100_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 95.8%
Rank   2 --  4.2%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
1220444163   22.66807    113.56465    -0.18     -0.16     0.24     1 
1220444171   22.66400    113.80735     0.07     -0.21     0.22     1 
1220444172   22.66346    113.83768    -0.17     -0.17     0.24     1 
1220444176   22.66127    113.95900    -0.27     -0.05     0.27     1 
1220444183   22.65720    114.17128    -0.26      0.04     0.26     1 
1220444186   22.65537    114.26224     0.17     -0.04     0.18     1 
1220444187   22.65475    114.29255    -0.14     -0.23     0.27     1 
1220444188   22.65413    114.32287     0.11     -0.21     0.23     1 
1220444204   22.65662    112.53240     0.24      0.10     0.26     1 
1220444206   22.65603    112.59311     0.02      0.45     0.45     1 
1220444207   22.65573    112.62347    -0.24     -0.04     0.25     1 
1220444208   22.65542    112.65382    -0.14     -0.02     0.15     1 
1220444211   22.65445    112.74488    -0.30      0.06     0.31     1 
1220444212   22.65412    112.77524    -0.09     -0.03     0.10     1 
1220444213   22.65378    112.80559     0.05     -0.05     0.07     1 
1220444214   22.65343    112.83594    -0.09      0.07     0.11     1 
1220444216   22.65273    112.89665     0.13      0.23     0.26     1 
1220444217   22.65236    112.92700    -0.17     -0.08     0.19     1 
1220444220   22.65124    113.01804    -0.41     -0.21     0.46     1 
1220444221   22.65086    113.04839    -0.37     -0.17     0.41     1 
1220444223   22.65007    113.10908     0.17      0.09     0.19     1 
1220444229   22.64757    113.29115     0.11      0.00     0.11     1 
1220444232   22.64624    113.38217     0.10      0.07     0.12     1 
1220444233   22.64579    113.41251    -0.11      0.13     0.17     1 
1220444235   22.64486    113.47319    -0.08      0.03     0.09     1 
1220444236   22.64439    113.50352     0.10     -0.03     0.10     1 
1220444248   22.63829    113.86750     0.12      0.08     0.15     1 
1220444251   22.63664    113.95847    -0.18     -0.05     0.19     1 
1220444256   22.63377    114.11008     0.03     -0.36     0.37     1 
1220444258   22.63258    114.17071     0.46     -0.44     0.63     2 
1220444259   22.63198    114.20103    -0.08      0.29     0.31     1 
1220444261   22.63075    114.26166     0.15     -0.16     0.22     1 
1220444262   22.63013    114.29197     0.26      0.06     0.27     1 
1220444263   22.62951    114.32228    -0.25      0.13     0.28     1 
1220444285   22.63013    112.71422    -0.22      0.13     0.26     1 
1220444286   22.62980    112.74457    -0.35      0.19     0.40     1 
1220444290   22.62843    112.86596     0.14      0.08     0.17     1 
1220444293   22.62735    112.95700     0.26     -0.01     0.26     1 
1220444298   22.62542    113.10871     0.10      0.05     0.12     1 
1220444308   22.62115    113.41208    -0.11      0.25     0.27     1 
1220444309   22.62069    113.44241    -0.11      0.28     0.30     1 
1220444311   22.61975    113.50308    -0.03     -0.18     0.19     1 
1220444313   22.61879    113.56374     0.14      0.08     0.16     1 
1220444314   22.61831    113.59407    -0.13     -0.01     0.13     1 
1220444326   22.61201    113.95794     0.03     -0.17     0.18     1 
1220444327   22.61144    113.98826     0.14     -0.14     0.20     1 
1220444329   22.61030    114.04889     0.11      0.53     0.54     2 
1220444330   22.60973    114.07921     0.30     -0.15     0.33     1 
1220444331   22.60914    114.10952    -0.19     -0.03     0.19     1 
1220444333   22.60795    114.17015     0.25     -0.18     0.31     1 
1220444334   22.60735    114.20046    -0.20     -0.13     0.24     1 
1220444335   22.60674    114.23077    -0.01     -0.46     0.46     1 
1220444336   22.60613    114.26107     0.02     -0.04     0.04     1 
1220444338   22.60488    114.32169    -0.06      0.21     0.22     1 
1220444354   22.60731    112.53185    -0.39     -0.26     0.47     1 
1220444356   22.60673    112.59254    -0.41     -0.26     0.49     1 
1220444359   22.60580    112.68358    -0.32      0.23     0.39     1 
1220444360   22.60547    112.71392    -0.08     -0.04     0.09     1 
1220444361   22.60515    112.74426    -0.25     -0.16     0.30     1 
1220444362   22.60481    112.77460     0.02     -0.06     0.06     1 
1220444363   22.60448    112.80495    -0.06     -0.19     0.20     1 
1220444365   22.60378    112.86563    -0.24      0.07     0.24     1 
1220444366   22.60343    112.89597    -0.01     -0.03     0.03     1 
1220444367   22.60307    112.92631     0.08     -0.01     0.08     1 
1220444372   22.60117    113.07800     0.07      0.04     0.08     1 
1220444374   22.60038    113.13867    -0.29      0.04     0.29     1 
1220444381   22.59741    113.35099     0.20     -0.18     0.27     1 
1220444382   22.59696    113.38132     0.22      0.18     0.28     1 
1220444383   22.59651    113.41165     0.11     -0.08     0.14     1 
1220444387   22.59464    113.53296     0.11      0.33     0.35     1 
1220444388   22.59416    113.56328    -0.02      0.02     0.03     1 
1220444403   22.58625    114.01804    -0.10      0.01     0.11     1 
1220444404   22.58568    114.04835    -0.24     -0.09     0.26     1 
1220444405   22.58510    114.07866    -0.07      0.05     0.09     1 
1220444408   22.58333    114.16958    -0.19     -0.01     0.19     1 
1220444409   22.58273    114.19989    -0.11     -0.12     0.16     1 
1220444429   22.58266    112.53158     0.20      0.21     0.29     1 
1220444430   22.58237    112.56192     0.16      0.07     0.17     1 
1220444434   22.58114    112.68328    -0.37      0.20     0.42     1 
1220444435   22.58082    112.71361    -0.30      0.04     0.30     1 
1220444437   22.58016    112.77429    -0.13     -0.15     0.20     1 
1220444442   22.57842    112.92597    -0.21     -0.54     0.58     2 
1220444445   22.57730    113.01696    -0.32     -0.01     0.32     1 
1220444447   22.57653    113.07763    -0.29      0.39     0.49     1 
1220444453   22.57407    113.25960     0.03      0.09     0.10     1 
1220444454   22.57364    113.28992     0.23      0.09     0.24     1 
1220444455   22.57321    113.32025     0.05     -0.23     0.24     1 
1220444460   22.57094    113.47186    -0.12      0.01     0.12     1 
1220444463   22.56952    113.56282     0.28      0.17     0.33     1 
1220444475   22.56330    113.92659    -0.04      0.02     0.05     1 
1220444479   22.56105    114.04781    -0.16     -0.18     0.24     1 
1220444484   22.55810    114.19932    -0.09      0.09     0.13     1 
1220444487   22.55627    114.29021    -0.04      0.04     0.05     1 
1220444504   22.55801    112.53130    -0.26     -0.02     0.26     1 
1220444505   22.55772    112.56164    -0.02     -0.03     0.03     1 
1220444507   22.55711    112.62231    -0.17     -0.15     0.22     1 
1220444512   22.55551    112.77397    -0.23      0.26     0.35     1 
1220444514   22.55483    112.83464     0.21     -0.26     0.33     1 
1220444516   22.55413    112.89529     0.09     -0.24     0.25     1 
1220444518   22.55340    112.95595     0.04     -0.19     0.20     1 
1220444519   22.55303    112.98628    -0.53     -0.07     0.54     2 
1220444520   22.55265    113.01661    -0.07      0.02     0.07     1 
1220444524   22.55109    113.13791     0.07      0.07     0.10     1 
1220444530   22.54856    113.31984    -0.02      0.07     0.07     1 
1220444552   22.53756    113.98667    -0.08     -0.10     0.13     1 
1220444556   22.53526    114.10786     0.06      0.03     0.07     1 
1220444557   22.53467    114.13816    -0.27     -0.10     0.29     1 
1220444559   22.53348    114.19875     0.01     -0.12     0.12     1 
1220444560   22.53287    114.22904    -0.06     -0.00     0.06     1 
1220444561   22.53226    114.25933     0.04      0.20     0.20     1 
1220444562   22.53165    114.28963     0.52     -0.14     0.54     2 
1220444579   22.53335    112.53103     0.06      0.09     0.11     1 
1220444584   22.53184    112.68268    -0.07     -0.01     0.07     1 
1220444588   22.53053    112.80398    -0.05     -0.03     0.05     1 
1220444589   22.53018    112.83431    -0.10     -0.04     0.11     1 
1220444591   22.52948    112.89496     0.02     -0.03     0.03     1 
1220444592   22.52912    112.92528    -0.15      0.00     0.15     1 
1220444594   22.52838    112.98593     0.15     -0.27     0.31     1 
1220444595   22.52801    113.01625    -0.20      0.16     0.26     1 
1220444597   22.52723    113.07689    -0.05     -0.19     0.20     1 
1220444599   22.52644    113.13753     0.05      0.00     0.05     1 
1220444600   22.52604    113.16784     0.25     -0.31     0.40     1 
1220444601   22.52562    113.19816    -0.04     -0.11     0.11     1 
1220444602   22.52521    113.22848     0.01      0.11     0.11     1 
1220444613   22.52024    113.56191     0.06     -0.08     0.10     1 
1220444622   22.51567    113.83465     0.23     -0.06     0.24     1 
1220444630   22.51122    114.07702     0.05     -0.05     0.07     1 
1220444633   22.50945    114.16789    -0.15     -0.14     0.20     1 
1220444634   22.50886    114.19818     0.18     -0.29     0.35     1 
1220444635   22.50825    114.22847     0.12     -0.24     0.27     1 
1220444636   22.50764    114.25876     0.22     -0.18     0.29     1 
1220444637   22.50702    114.28904     0.17      0.02     0.17     1 
1220444656   22.50811    112.59141    -0.22      0.08     0.24     1 
1220444657   22.50781    112.62173    -0.12      0.14     0.19     1 
1220444658   22.50750    112.65206     0.23      0.02     0.23     1 
1220444661   22.50654    112.74302     0.09      0.05     0.11     1 
1220444662   22.50621    112.77334     0.03      0.01     0.03     1 
1220444663   22.50587    112.80366    -0.07      0.08     0.11     1 
1220444664   22.50553    112.83398     0.24     -0.04     0.24     1 
1220444665   22.50518    112.86430     0.00      0.01     0.01     1 
1220444666   22.50483    112.89462     0.01      0.16     0.16     1 
1220444669   22.50373    112.98557    -0.20     -0.08     0.22     1 
1220444672   22.50259    113.07652     0.12     -0.14     0.18     1 
1220444673   22.50219    113.10683     0.07     -0.04     0.08     1 
1220444674   22.50180    113.13715     0.08      0.12     0.15     1 
1220444676   22.50098    113.19777    -0.09     -0.06     0.11     1 
1220444677   22.50056    113.22808     0.21     -0.25     0.33     1 
1220444688   22.49561    113.56146    -0.31      0.05     0.32     1 
1220444696   22.49157    113.80385     0.05     -0.10     0.11     1 
1220444700   22.48941    113.92503     0.45      0.04     0.45     1 
1220444704   22.48717    114.04619     0.12     -0.03     0.13     1 
1220444705   22.48659    114.07648     0.28     -0.07     0.28     1 
1220444706   22.48601    114.10676    -0.21      0.06     0.22     1 
1220444707   22.48542    114.13705    -0.29      0.06     0.30     1 
1220444708   22.48483    114.16733     0.05     -0.04     0.06     1 
1220444709   22.48423    114.19762     0.03     -0.21     0.21     1 
1220444712   22.48240    114.28846     0.44     -0.33     0.55     2 
1220444730   22.48375    112.56081     0.04      0.15     0.16     1 
1220444731   22.48346    112.59113     0.10     -0.20     0.23     1 
1220444733   22.48285    112.65176    -0.15      0.09     0.17     1 
1220444735   22.48222    112.71240     0.17      0.04     0.18     1 
1220444736   22.48189    112.74271     0.03     -0.05     0.06     1 
1220444738   22.48122    112.80334     0.17     -0.20     0.26     1 
1220444739   22.48088    112.83366    -0.03     -0.08     0.08     1 
1220444740   22.48053    112.86397     0.11     -0.05     0.12     1 
1220444741   22.48018    112.89429    -0.09      0.28     0.29     1 
1220444742   22.47982    112.92460     0.05      0.09     0.10     1 
1220444745   22.47871    113.01553    -0.02      0.00     0.02     1 
1220444747   22.47794    113.07615     0.15      0.22     0.26     1 
1220444748   22.47755    113.10646    -0.04     -0.07     0.08     1 
1220444749   22.47715    113.13677    -0.01      0.29     0.29     1 
1220444751   22.47633    113.19738     0.10     -0.07     0.13     1 
1220444752   22.47592    113.22769    -0.17     -0.03     0.18     1 
1220444757   22.47375    113.37921     0.07      0.01     0.07     1 
1220444759   22.47285    113.43981     0.06     -0.02     0.06     1 
1220444760   22.47238    113.47011     0.12      0.04     0.13     1 
1220444762   22.47144    113.53071    -0.06     -0.15     0.16     1 
1220444778   22.46311    114.01537    -0.07      0.07     0.10     1 
1220444779   22.46254    114.04565     0.07      0.05     0.09     1 
1220444780   22.46196    114.07593     0.35     -0.20     0.40     1 
1220444781   22.46138    114.10621    -0.07      0.02     0.08     1 
1220444782   22.46080    114.13649    -0.01     -0.23     0.23     1 
1220444783   22.46020    114.16677    -0.31     -0.05     0.31     1 
1220444784   22.45961    114.19705     0.15     -0.01     0.15     1 
1220444785   22.45900    114.22733    -0.28      0.38     0.47     1 
1220444786   22.45839    114.25760     0.22     -0.08     0.23     1 
1220444803   22.45968    112.49990    -0.12      0.38     0.40     1 
1220444804   22.45939    112.53022     0.04     -0.03     0.05     1 
1220444808   22.45820    112.65147    -0.37     -0.06     0.38     1 
1220444810   22.45756    112.71210     0.08     -0.03     0.09     1 
1220444811   22.45724    112.74241     0.13      0.14     0.19     1 
1220444813   22.45657    112.80303     0.03      0.07     0.07     1 
1220444814   22.45623    112.83333     0.25      0.18     0.31     1 
1220444815   22.45588    112.86364    -0.41     -0.21     0.46     1 
1220444816   22.45553    112.89395     0.05     -0.04     0.06     1 
1220444817   22.45517    112.92426     0.07      0.08     0.11     1 
1220444818   22.45481    112.95457    -0.07     -0.18     0.20     1 
1220444820   22.45406    113.01518     0.15     -0.00     0.15     1 
1220444824   22.45250    113.13639     0.02      0.18     0.18     1 
1220444825   22.45210    113.16669     0.01      0.12     0.12     1 
1220444826   22.45169    113.19700    -0.27     -0.06     0.28     1 
1220444827   22.45127    113.22729     0.31     -0.03     0.31     1 
1220444828   22.45085    113.25759     0.32     -0.06     0.32     1 
1220444829   22.45043    113.28790     0.21     -0.10     0.23     1 
1220444831   22.44956    113.34849    -0.06     -0.27     0.27     1 
1220444832   22.44911    113.37879    -0.16     -0.09     0.19     1 
1220444833   22.44866    113.40908     0.21     -0.06     0.22     1 
1220444834   22.44821    113.43938    -0.08      0.05     0.10     1 
1220444835   22.44775    113.46967    -0.25     -0.02     0.25     1 
1220444836   22.44728    113.49997    -0.42      0.01     0.42     1 
1220444837   22.44681    113.53026    -0.46      0.10     0.47     1 
1220444851   22.43960    113.95427     0.17     -0.12     0.21     1 
1220444852   22.43904    113.98455     0.23     -0.25     0.34     1 
1220444853   22.43848    114.01483    -0.06     -0.04     0.07     1 
1220444854   22.43791    114.04511    -0.19     -0.05     0.19     1 
1220444855   22.43734    114.07539    -0.00      0.07     0.07     1 
1220444856   22.43676    114.10566     0.01     -0.16     0.16     1 
1220444857   22.43617    114.13594    -0.17     -0.12     0.20     1 
1220444858   22.43558    114.16621    -0.12      0.06     0.13     1 
1220444859   22.43498    114.19648     0.05      0.24     0.25     1 
1220444861   22.43377    114.25703    -0.39      0.19     0.43     1 
1220444884   22.43323    112.68149     0.13     -0.21     0.25     1 
1220444888   22.43192    112.80271    -0.00      0.02     0.02     1 
1220444889   22.43158    112.83301    -0.04     -0.06     0.07     1 
1220444890   22.43124    112.86331     0.03     -0.00     0.03     1 
1220444893   22.43016    112.95422    -0.10      0.06     0.11     1 
1220444894   22.42979    112.98452     0.01     -0.18     0.18     1 
1220444895   22.42941    113.01482    -0.42     -0.01     0.42     1 
1220444897   22.42865    113.07542    -0.13     -0.19     0.23     1 
1220444898   22.42826    113.10572    -0.06     -0.09     0.11     1 
1220444899   22.42786    113.13601    -0.04      0.07     0.08     1 
1220444900   22.42745    113.16631     0.19      0.04     0.19     1 
1220444901   22.42704    113.19661     0.02     -0.09     0.09     1 
1220444905   22.42535    113.31778    -0.12     -0.17     0.21     1 
1220444906   22.42491    113.34808     0.07     -0.04     0.08     1 
1220444909   22.42357    113.43895    -0.02     -0.43     0.43     1 
1220444910   22.42310    113.46924     0.01      0.12     0.12     1 
1220444911   22.42264    113.49953    -0.39      0.03     0.39     1 
1220444912   22.42217    113.52981     0.02     -0.14     0.14     1 
1220444916   22.42022    113.65096    -0.16     -0.25     0.29     1 
1220444921   22.41767    113.80237    -0.43     -0.31     0.53     2 
1220444925   22.41552    113.92348     0.20      0.02     0.20     1 
1220444926   22.41497    113.95375     0.20     -0.11     0.23     1 
1220444927   22.41441    113.98403    -0.10      0.04     0.11     1 
1220444928   22.41385    114.01430     0.17     -0.13     0.22     1 
1220444929   22.41328    114.04457     0.09     -0.03     0.09     1 
1220444930   22.41271    114.07484    -0.18     -0.21     0.28     1 
1220444931   22.41213    114.10511    -0.10     -0.13     0.17     1 
1220444932   22.41154    114.13538     0.17     -0.23     0.28     1 
1220444933   22.41095    114.16565     0.11      0.04     0.11     1 
1220444934   22.41036    114.19592    -0.05     -0.22     0.22     1 
1220444936   22.40915    114.25645     0.18     -0.17     0.25     1 
1220444961   22.40794    112.74179     0.06      0.01     0.06     1 
1220444962   22.40761    112.77209    -0.14      0.01     0.15     1 
1220444963   22.40727    112.80239    -0.29     -0.03     0.29     1 
1220444964   22.40693    112.83269    -0.03     -0.03     0.04     1 
1220444965   22.40658    112.86298     0.02      0.15     0.15     1 
1220444966   22.40623    112.89328    -0.01      0.13     0.13     1 
1220444967   22.40588    112.92358     0.09     -0.09     0.12     1 
1220444968   22.40551    112.95387     0.01      0.10     0.10     1 
1220444969   22.40514    112.98417     0.06     -0.13     0.14     1 
1220444970   22.40477    113.01447     0.02     -0.05     0.05     1 
1220444971   22.40439    113.04476    -0.12     -0.35     0.37     1 
1220444973   22.40361    113.10534    -0.40      0.32     0.51     2 
1220444974   22.40321    113.13564    -0.12     -0.04     0.12     1 
1220444975   22.40281    113.16593    -0.02      0.11     0.11     1 
1220444977   22.40198    113.22651     0.26     -0.15     0.31     1 
1220444978   22.40157    113.25680     0.03      0.08     0.09     1 
1220444981   22.40027    113.34766    -0.24     -0.06     0.25     1 
1220444982   22.39983    113.37795    -0.21     -0.05     0.22     1 
1220444983   22.39938    113.40823    -0.19     -0.07     0.21     1 
1220444985   22.39847    113.46880    -0.27     -0.22     0.35     1 
1220444987   22.39753    113.52937    -0.09     -0.22     0.23     1 
1220445000   22.39089    113.92296     0.28     -0.29     0.40     1 
1220445001   22.39034    113.95323     0.20     -0.21     0.29     1 
1220445002   22.38978    113.98350     0.07     -0.12     0.14     1 
1220445003   22.38922    114.01377     0.19     -0.12     0.22     1 
1220445004   22.38865    114.04404     0.11     -0.44     0.45     1 
1220445005   22.38808    114.07430    -0.04     -0.10     0.11     1 
1220445006   22.38750    114.10457    -0.15     -0.11     0.19     1 
1220445007   22.38692    114.13483     0.00     -0.17     0.17     1 
1220445008   22.38633    114.16509     0.20     -0.05     0.21     1 
1220445009   22.38573    114.19536    -0.15      0.13     0.19     1 
1220445010   22.38513    114.22562     0.26     -0.12     0.29     1 
1220445011   22.38452    114.25588     0.23     -0.23     0.33     1 
1220445042   22.38123    112.92324     0.03     -0.03     0.04     1 
1220445043   22.38086    112.95353     0.15     -0.20     0.25     1 
1220445044   22.38049    112.98382     0.18      0.14     0.23     1 
1220445045   22.38012    113.01411     0.07      0.14     0.15     1 
1220445046   22.37974    113.04440    -0.14     -0.26     0.29     1 
1220445048   22.37896    113.10497     0.47      0.26     0.54     2 
1220445049   22.37857    113.13526     0.01     -0.00     0.01     1 
1220445051   22.37776    113.19583     0.40     -0.06     0.41     1 
1220445053   22.37692    113.25640    -0.04     -0.03     0.05     1 
1220445055   22.37607    113.31697    -0.29     -0.37     0.47     1 
1220445057   22.37519    113.37753     0.02      0.05     0.06     1 
1220445060   22.37383    113.46837     0.01      0.01     0.02     1 
1220445064   22.37193    113.58947    -0.55      0.06     0.55     2 
1220445065   22.37144    113.61975     0.05     -0.48     0.48     1 
1220445076   22.36571    113.95271     0.05     -0.09     0.10     1 
1220445078   22.36459    114.01324     0.49     -0.32     0.58     2 
1220445079   22.36403    114.04350     0.03     -0.14     0.14     1 
1220445080   22.36345    114.07376     0.33     -0.16     0.36     1 
1220445081   22.36287    114.10402    -0.29     -0.05     0.29     1 
1220445082   22.36229    114.13428    -0.46      0.01     0.46     1 
1220445083   22.36170    114.16454    -0.03     -0.12     0.12     1 
1220445084   22.36111    114.19479     0.04     -0.02     0.05     1 
1220445085   22.36051    114.22505     0.16     -0.29     0.33     1 
1220445086   22.35990    114.25531     0.07     -0.07     0.10     1 
1220445123   22.35432    113.10460    -0.04      0.01     0.04     1 
1220445124   22.35392    113.13488     0.04      0.09     0.10     1 
1220445126   22.35311    113.19545    -0.21      0.06     0.22     1 
1220445127   22.35270    113.22572    -0.04     -0.11     0.12     1 
1220445128   22.35228    113.25600     0.09     -0.01     0.09     1 
1220445129   22.35185    113.28628    -0.01     -0.53     0.53     2 
1220445130   22.35142    113.31656     0.29      0.04     0.29     1 
1220445131   22.35099    113.34683    -0.51      0.00     0.51     2 
1220445136   22.34872    113.49820    -0.08     -0.18     0.19     1 
1220445137   22.34825    113.52848    -0.15      0.02     0.15     1 
1220445138   22.34777    113.55875    -0.20     -0.05     0.21     1 
1220445139   22.34729    113.58902     0.27      0.09     0.28     1 
1220445149   22.34217    113.89167     0.24     -0.06     0.25     1 
1220445152   22.34052    113.98245    -0.26      0.23     0.35     1 
1220445154   22.33940    114.04296    -0.08     -0.19     0.21     1 
1220445157   22.33767    114.13373    -0.02     -0.23     0.23     1 
1220445158   22.33708    114.16398    -0.14      0.04     0.15     1 
1220445159   22.33648    114.19423    -0.05     -0.03     0.06     1 
1220445160   22.33588    114.22448    -0.21     -0.21     0.30     1 
1220445161   22.33528    114.25473     0.09     -0.11     0.15     1 
1220445207   22.32590    113.37669    -0.19      0.20     0.28     1 
1220445208   22.32546    113.40696    -0.33     -0.07     0.34     1 
1220445209   22.32500    113.43723    -0.61      0.02     0.61     2 
1220445211   22.32408    113.49777    -0.01     -0.30     0.30     1 
1220445213   22.32314    113.55830     0.15     -0.54     0.56     2 
1220445228   22.31533    114.01218     0.19     -0.12     0.23     1 
1220445232   22.31304    114.13318     0.10      0.04     0.11     1 
1220445233   22.31245    114.16343    -0.20     -0.26     0.33     1 
1220445234   22.31186    114.19367    -0.11     -0.03     0.12     1 
1220445235   22.31126    114.22392     0.01     -0.17     0.17     1 
1220445287   22.29897    113.52759     0.14     -0.03     0.14     1 
1220445288   22.29850    113.55785    -0.12     -0.37     0.39     1 
1220445299   22.29291    113.89066     0.04     -0.10     0.10     1 
1220445300   22.29236    113.92091     0.11      0.13     0.17     1 
1220445302   22.29126    113.98140    -0.03     -0.10     0.11     1 
1220445303   22.29070    114.01165    -0.08     -0.10     0.13     1 
1220445304   22.29014    114.04190     0.20     -0.25     0.32     1 
1220445307   22.28841    114.13263    -0.19     -0.21     0.28     1 
1220445309   22.28723    114.19311    -0.22     -0.01     0.22     1 
1220445310   22.28664    114.22335    -0.00     -0.11     0.11     1 
1220445374   22.26827    113.89015     0.04     -0.15     0.16     1 
1220445375   22.26773    113.92039     0.16     -0.32     0.36     1 
1220445376   22.26719    113.95064    -0.17      0.00     0.17     1 
1220445377   22.26663    113.98088     0.28     -0.32     0.42     1 
1220445378   22.26608    114.01112     0.35     -0.24     0.42     1 
1220445382   22.26379    114.13208    -0.09     -0.14     0.17     1 
1220445383   22.26320    114.16232     0.05     -0.02     0.05     1 
1220445384   22.26261    114.19255    -0.02     -0.09     0.09     1 
1220445385   22.26201    114.22279     0.12      0.02     0.12     1 
1220445448   22.24418    113.85940    -0.50      0.03     0.50     2 
1220445449   22.24364    113.88964     0.20     -0.17     0.26     1 
1220445450   22.24310    113.91988     0.20     -0.30     0.36     1 
1220445451   22.24255    113.95012     0.31     -0.21     0.38     1 
1220445452   22.24200    113.98036     0.16     -0.09     0.18     1 
1220445454   22.24088    114.04083     0.18     -0.23     0.29     1 
1220445458   22.23857    114.16176     0.04     -0.06     0.08     1 
1220445459   22.23798    114.19199     0.06     -0.12     0.13     1 
1220445460   22.23739    114.22222    -0.15     -0.19     0.24     1 
1220445528   22.21682    114.01007     0.24     -0.19     0.30     1 
1220445532   22.21453    114.13098     0.16     -0.22     0.27     1 
1220445534   22.21336    114.19144     0.25     -0.29     0.39     1 
1220445535   22.21276    114.22166     0.05     -0.01     0.05     1 
----------------------------------------------------------------------
---------------------------------------------------
Total correlated GCPs in Upper Left Quadrant: 555

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.055
  Median: -0.044
  Standard Deviation: 0.188

Sample residual statistics:
  Mean: -0.005
  Median: 0.001
  Standard Deviation: 0.150

Quadrant RMSE: 0.247

---------------------------------------------------
Total correlated GCPs in Upper Right Quadrant: 595

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.018
  Median: -0.011
  Standard Deviation: 0.196

Sample residual statistics:
  Mean: -0.038
  Median: -0.040
  Standard Deviation: 0.148

Quadrant RMSE: 0.250

---------------------------------------------------
Total correlated GCPs in Lower Left Quadrant: 471

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: -0.020
  Median: -0.003
  Standard Deviation: 0.184

Sample residual statistics:
  Mean: 0.031
  Median: 0.036
  Standard Deviation: 0.165

Quadrant RMSE: 0.250

---------------------------------------------------
Total correlated GCPs in Lower Right Quadrant: 366

GCP statistics this quadrant only (in Pixels)
Line residual statistics:
  Mean: 0.003
  Median: 0.013
  Standard Deviation: 0.207

Sample residual statistics:
  Mean: -0.055
  Median: -0.063
  Standard Deviation: 0.177

Quadrant RMSE: 0.278

---------------------------------------------------
---------------------------------------------------
Total correlated GCPs in scene: 1989

GCP statistics entire scene (in Pixels)
Line residual statistics:
  Mean: -0.024
  Median: -0.014
  Standard Deviation: 0.194

Sample residual statistics:
  Mean: -0.016
  Median: -0.011
  Standard Deviation: 0.162

Scene RMSE: 0.254

